Number of pairs,37329.000000
Number of unique pairs,6667
Average pair frequency,5.599070
Pair entropy,8.481172

Pair,Frequency,Proportion,Entropy Term,Mutual Information
alert berks,3.000000,0.000080,0.000758,7.770775
teen clown,3.000000,0.000080,0.000758,2.148122
teen teacher,3.000000,0.000080,0.000758,7.195411
weekend clown,3.000000,0.000080,0.000758,1.588506
best friend,3.000000,0.000080,0.000758,6.876957
trend creepy,3.000000,0.000080,0.000758,2.455709
trend clowns,4.000000,0.000107,0.000980,1.482668
trend dangerous,6.000000,0.000161,0.001404,5.403651
trend matter,3.000000,0.000080,0.000758,4.283060
trend laughing,3.000000,0.000080,0.000758,5.403651
trend irresponsible,6.000000,0.000161,0.001404,7.013089
complaint clown,4.000000,0.000107,0.000980,2.435804
professor university,3.000000,0.000080,0.000758,5.887078
professor studies,3.000000,0.000080,0.000758,6.933046
professor psychology,3.000000,0.000080,0.000758,7.195411
kentucky clown,6.000000,0.000161,0.001404,1.519513
kentucky man,5.000000,0.000134,0.001195,3.916381
kentucky dressed,3.000000,0.000080,0.000758,3.028745
kentucky police,3.000000,0.000080,0.000758,1.636654
kentucky arrested,7.000000,0.000188,0.001609,4.569190
jamie hill,3.000000,0.000080,0.000758,7.706236
accounts clowns,4.000000,0.000107,0.000980,2.751180
terrorist threat,5.000000,0.000134,0.001195,5.308341
terrorist threats,3.000000,0.000080,0.000758,4.127358
craze clown,5.000000,0.000134,0.001195,1.074827
craze clowns,4.000000,0.000107,0.000980,1.284843
craze sightings,3.000000,0.000080,0.000758,2.187028
bushes people,4.000000,0.000107,0.000980,3.517292
bushes scare,4.000000,0.000107,0.000980,5.557021
pranksters clown,3.000000,0.000080,0.000758,1.283125
pranksters clowns,5.000000,0.000134,0.001195,2.227109
pranksters dressing,3.000000,0.000080,0.000758,4.804357
result media,3.000000,0.000080,0.000758,4.531661
result social,3.000000,0.000080,0.000758,4.634315
result fear,3.000000,0.000080,0.000758,5.165619
interviewed police,3.000000,0.000080,0.000758,3.428413
bunch clowns,4.000000,0.000107,0.000980,3.002494
stealing clown,3.000000,0.000080,0.000758,3.128951
targeting schools,4.000000,0.000107,0.000980,4.963382
credible clown,3.000000,0.000080,0.000758,1.049510
credible threat,6.000000,0.000161,0.001404,4.615194
credible threats,6.000000,0.000161,0.001404,3.945036
featuring clown,5.000000,0.000134,0.001195,2.658948
fbi clown,4.000000,0.000107,0.000980,1.807195
fbi department,3.000000,0.000080,0.000758,4.315510
fbi security,5.000000,0.000134,0.001195,6.202159
fbi threat,3.000000,0.000080,0.000758,4.392050
fbi homeland,5.000000,0.000134,0.001195,7.770775
pranks funny,3.000000,0.000080,0.000758,4.803213
pranks police,3.000000,0.000080,0.000758,1.818975
pranks sightings,3.000000,0.000080,0.000758,2.631714
pranks hoaxes,4.000000,0.000107,0.000980,5.119883
phobia clowns,8.000000,0.000214,0.001811,3.156645
phobia kind,4.000000,0.000107,0.000980,6.244718
survey participants,3.000000,0.000080,0.000758,7.570104
american clowns,3.000000,0.000080,0.000758,1.952672
percent creepy,6.000000,0.000161,0.001404,4.049643
percent afraid,3.000000,0.000080,0.000758,5.274818
glasgow police,4.000000,0.000107,0.000980,3.246092
glasgow received,3.000000,0.000080,0.000758,4.844035
glasgow department,3.000000,0.000080,0.000758,4.944119
glasgow complaints,5.000000,0.000134,0.001195,6.482461
bowling police,5.000000,0.000134,0.001195,3.469235
bowling received,3.000000,0.000080,0.000758,4.844035
bowling green,8.000000,0.000214,0.001811,6.789945
bowling complaints,3.000000,0.000080,0.000758,5.971635
warren county,4.000000,0.000107,0.000980,5.428969
warren sheriffs,4.000000,0.000107,0.000980,6.135019
warren office,4.000000,0.000107,0.000980,6.109377
clownrelated clowns,3.000000,0.000080,0.000758,1.194986
clownrelated media,3.000000,0.000080,0.000758,3.011835
clownrelated calls,3.000000,0.000080,0.000758,4.141409
clownrelated sightings,3.000000,0.000080,0.000758,2.384854
clownrelated activity,3.000000,0.000080,0.000758,4.615194
clownrelated crimes,3.000000,0.000080,0.000758,5.546752
clownrelated social,3.000000,0.000080,0.000758,3.114489
clownrelated threats,11.000000,0.000295,0.002396,4.263490
spate clown,5.000000,0.000134,0.001195,2.541165
spate sightings,4.000000,0.000107,0.000980,3.941047
pennsylvania clown,6.000000,0.000161,0.001404,1.454975
pennsylvania creepy,4.000000,0.000107,0.000980,2.743392
pennsylvania clowns,8.000000,0.000214,0.001811,2.175816
pennsylvania reported,3.000000,0.000080,0.000758,2.750409
pennsylvania police,7.000000,0.000188,0.001609,2.419413
pennsylvania report,4.000000,0.000107,0.000980,3.579102
pennsylvania reports,7.000000,0.000188,0.001609,3.203257
pennsylvania received,3.000000,0.000080,0.000758,3.457741
pennsylvania state,4.000000,0.000107,0.000980,3.956732
yelling children,3.000000,0.000080,0.000758,4.014756
placed clown,3.000000,0.000080,0.000758,2.618126
placed threat,3.000000,0.000080,0.000758,5.490662
placed lockdown,4.000000,0.000107,0.000980,7.259949
protect clowns,3.000000,0.000080,0.000758,3.274428
ordinances laws,3.000000,0.000080,0.000758,8.176240
mainstream media,3.000000,0.000080,0.000758,4.531661
potential clowns,3.000000,0.000080,0.000758,2.358137
defend profession,3.000000,0.000080,0.000758,6.635795
threatened high,3.000000,0.000080,0.000758,4.495729
threatened school,3.000000,0.000080,0.000758,3.242966
threatened schools,3.000000,0.000080,0.000758,3.788397
pottsville police,3.000000,0.000080,0.000758,3.091941
outer clown,3.000000,0.000080,0.000758,3.128951
outer space,3.000000,0.000080,0.000758,8.532915
idea clown,3.000000,0.000080,0.000758,1.183041
idea clowns,4.000000,0.000107,0.000980,1.903882
features clown,3.000000,0.000080,0.000758,2.281653
word clown,4.000000,0.000107,0.000980,1.470723
word clowns,4.000000,0.000107,0.000980,1.903882
word spread,4.000000,0.000107,0.000980,5.157035
serial john,8.000000,0.000214,0.001811,7.259949
serial wayne,8.000000,0.000214,0.001811,7.857786
serial gacy,8.000000,0.000214,0.001811,7.547631
serial dressed,3.000000,0.000080,0.000758,4.127358
serial killer,10.000000,0.000268,0.002203,6.628677
lehigh valley,3.000000,0.000080,0.000758,7.357929
halloween clown,10.000000,0.000268,0.002203,0.965628
halloween creepy,6.000000,0.000161,0.001404,2.148684
halloween people,3.000000,0.000080,0.000758,0.960926
halloween clowns,4.000000,0.000107,0.000980,0.482496
halloween costume,6.000000,0.000161,0.001404,3.727139
halloween year,4.000000,0.000107,0.000980,3.843863
halloween costumes,6.000000,0.000161,0.001404,3.661542
halloween police,3.000000,0.000080,0.000758,0.571943
halloween mask,4.000000,0.000107,0.000980,2.698731
halloween characters,3.000000,0.000080,0.000758,4.067007
halloween tv,3.000000,0.000080,0.000758,4.221157
halloween eye,5.000000,0.000134,0.001195,4.849766
halloween store,3.000000,0.000080,0.000758,4.626622
halloween approaching,3.000000,0.000080,0.000758,5.165619
halloween season,3.000000,0.000080,0.000758,4.914304
halloween sales,3.000000,0.000080,0.000758,4.472472
halloween chain,4.000000,0.000107,0.000980,5.607452
halloween express,7.000000,0.000188,0.001609,6.167067
halloween opener,3.000000,0.000080,0.000758,5.319770
central oregon,4.000000,0.000107,0.000980,7.521314
allow clowns,3.000000,0.000080,0.000758,3.274428
allow dress,3.000000,0.000080,0.000758,6.757156
decades clown,3.000000,0.000080,0.000758,2.281653
criminal clowns,3.000000,0.000080,0.000758,1.716283
criminal charges,5.000000,0.000134,0.001195,5.647316
maryland clown,3.000000,0.000080,0.000758,1.829668
meanwhile police,4.000000,0.000107,0.000980,2.760584
prankster clown,3.000000,0.000080,0.000758,2.435804
joined clown,3.000000,0.000080,0.000758,2.618126
pickup truck,4.000000,0.000107,0.000980,7.269999
teenagers clown,3.000000,0.000080,0.000758,1.742657
ebensburg clown,3.000000,0.000080,0.000758,3.128951
prompted nearby,3.000000,0.000080,0.000758,6.566802
prompted police,5.000000,0.000134,0.001195,3.246092
advise clown,4.000000,0.000107,0.000980,3.128951
advise dressing,3.000000,0.000080,0.000758,6.362501
perform children,3.000000,0.000080,0.000758,4.168907
reading woman,4.000000,0.000107,0.000980,3.976035
reading friday,4.000000,0.000107,0.000980,4.860237
reading crime,3.000000,0.000080,0.000758,4.952045
reading police,11.000000,0.000295,0.002396,2.969838
reading high,4.000000,0.000107,0.000980,4.249328
reading county,3.000000,0.000080,0.000758,3.160285
reading school,6.000000,0.000161,0.001404,3.402030
reading pa,3.000000,0.000080,0.000758,6.418382
reading district,4.000000,0.000107,0.000980,4.808944
reading schools,3.000000,0.000080,0.000758,3.254314
reading alert,3.000000,0.000080,0.000758,5.502091
reading berks,3.000000,0.000080,0.000758,7.111529
reading closed,4.000000,0.000107,0.000980,5.858766
attorney police,3.000000,0.000080,0.000758,3.246092
attorney scene,3.000000,0.000080,0.000758,6.895306
attorney contact,3.000000,0.000080,0.000758,6.789945
attorney reading,3.000000,0.000080,0.000758,6.418382
attorney requested,3.000000,0.000080,0.000758,8.687065
requested crime,3.000000,0.000080,0.000758,7.220728
requested police,3.000000,0.000080,0.000758,3.939239
requested scene,3.000000,0.000080,0.000758,7.588453
requested contact,3.000000,0.000080,0.000758,7.483093
requested reading,3.000000,0.000080,0.000758,7.111529
berks county,3.000000,0.000080,0.000758,5.428969
fatally stabbed,5.000000,0.000134,0.001195,8.281600
stabbed clown,3.000000,0.000080,0.000758,2.030339
locust street,4.000000,0.000107,0.000980,6.952464
memorial block,4.000000,0.000107,0.000980,7.770775
scheduled place,5.000000,0.000134,0.001195,5.809741
scheduled canceled,7.000000,0.000188,0.001609,7.220728
scheduled events,6.000000,0.000161,0.001404,6.570141
scheduled tomorrow,5.000000,0.000134,0.001195,7.731554
scheduled arizona,5.000000,0.000134,0.001195,6.958364
cause media,4.000000,0.000107,0.000980,3.992664
cause social,4.000000,0.000107,0.000980,4.095318
cause fear,3.000000,0.000080,0.000758,4.338940
cause specifically,4.000000,0.000107,0.000980,6.895306
cause nelson,3.000000,0.000080,0.000758,6.406953
issued clown,6.000000,0.000161,0.001404,1.976272
issued people,5.000000,0.000134,0.001195,2.993221
issued police,3.000000,0.000080,0.000758,2.093412
issued warning,5.000000,0.000134,0.001195,5.678088
remake stephen,4.000000,0.000107,0.000980,6.122116
king clown,13.000000,0.000348,0.002773,1.742657
king people,3.000000,0.000080,0.000758,1.475591
king clowns,5.000000,0.000134,0.001195,1.220304
king story,4.000000,0.000107,0.000980,4.546580
king horror,3.000000,0.000080,0.000758,4.099833
king whose,4.000000,0.000107,0.000980,5.611290
king twitter,6.000000,0.000161,0.001404,4.448140
king cool,5.000000,0.000134,0.001195,5.141287
king featuring,3.000000,0.000080,0.000758,5.546752
king defend,3.000000,0.000080,0.000758,5.323608
king created,3.000000,0.000080,0.000758,4.853605
king novel,3.000000,0.000080,0.000758,4.987136
king guys,3.000000,0.000080,0.000758,4.581671
king ✔,3.000000,0.000080,0.000758,5.834434
king stephenking,4.000000,0.000107,0.000980,6.527581
phillipsburg police,4.000000,0.000107,0.000980,3.022948
robert stettner,3.000000,0.000080,0.000758,8.022089
jester king,3.000000,0.000080,0.000758,4.735822
sword issue,3.000000,0.000080,0.000758,6.650183
borough police,3.000000,0.000080,0.000758,3.651557
hunting clowns,4.000000,0.000107,0.000980,2.868963
erie police,4.000000,0.000107,0.000980,3.716095
covington police,3.000000,0.000080,0.000758,3.939239
inducing panic,4.000000,0.000107,0.000980,6.895306
inducing threatening,3.000000,0.000080,0.000758,6.340995
inducing terroristic,3.000000,0.000080,0.000758,7.888558
homeland security,5.000000,0.000134,0.001195,7.300771
gallatin county,3.000000,0.000080,0.000758,5.428969
violent clown,4.000000,0.000107,0.000980,2.117350
violent threats,5.000000,0.000134,0.001195,4.542873
josh earnest,7.000000,0.000188,0.001609,7.637243
messages clowns,5.000000,0.000134,0.001195,2.773653
cincinnati woman,3.000000,0.000080,0.000758,5.109738
cincinnati reported,3.000000,0.000080,0.000758,4.270235
cincinnati ohio,4.000000,0.000107,0.000980,6.422702
cincinnati closed,3.000000,0.000080,0.000758,6.992470
closed woman,6.000000,0.000161,0.001404,5.109738
closed reported,4.000000,0.000107,0.000980,3.864770
closed friday,4.000000,0.000107,0.000980,5.588476
closed attacked,5.000000,0.000134,0.001195,6.504766
closed male,4.000000,0.000107,0.000980,7.146620
phenomenon clown,3.000000,0.000080,0.000758,0.672215
secretary josh,6.000000,0.000161,0.001404,8.176240
secretary earnest,6.000000,0.000161,0.001404,7.993918
earnest clown,3.000000,0.000080,0.000758,1.742657
earnest creepy,3.000000,0.000080,0.000758,3.436539
earnest president,5.000000,0.000134,0.001195,6.607624
earnest situation,3.000000,0.000080,0.000758,5.242383
earnest briefed,3.000000,0.000080,0.000758,7.483093
briefed situation,3.000000,0.000080,0.000758,6.117852
carefully know,3.000000,0.000080,0.000758,5.680283
carefully review,4.000000,0.000107,0.000980,8.687065
carefully threats,4.000000,0.000107,0.000980,5.331330
carefully thoroughly,4.000000,0.000107,0.000980,8.869387
carefully perceived,4.000000,0.000107,0.000980,8.869387
thoroughly know,3.000000,0.000080,0.000758,5.457140
thoroughly safety,5.000000,0.000134,0.001195,6.418382
thoroughly review,5.000000,0.000134,0.001195,8.687065
thoroughly threats,5.000000,0.000134,0.001195,5.331330
thoroughly perceived,5.000000,0.000134,0.001195,8.869387
perceived safety,5.000000,0.000134,0.001195,6.418382
perceived community,5.000000,0.000134,0.001195,6.587005
perceived threats,5.000000,0.000134,0.001195,5.331330
perceived prudently,4.000000,0.000107,0.000980,8.869387
created people,4.000000,0.000107,0.000980,2.941928
created storm,4.000000,0.000107,0.000980,7.300771
created twitter,4.000000,0.000107,0.000980,5.221330
created phobia,4.000000,0.000107,0.000980,6.607624
created expressing,4.000000,0.000107,0.000980,7.706236
hampton police,4.000000,0.000107,0.000980,2.686476
hampton allegedly,3.000000,0.000080,0.000758,5.131717
hampton va,3.000000,0.000080,0.000758,7.328942
jumping people,4.000000,0.000107,0.000980,3.229610
jumping front,4.000000,0.000107,0.000980,6.546999
jumping chasing,4.000000,0.000107,0.000980,6.048008
jumping scare,4.000000,0.000107,0.000980,5.269339
jumping cars,3.000000,0.000080,0.000758,6.453473
jumping bushes,3.000000,0.000080,0.000758,6.895306
virginia clown,4.000000,0.000107,0.000980,1.807195
virginia arrested,3.000000,0.000080,0.000758,4.415040
fort worth,7.000000,0.000188,0.001609,8.265852
donald trump,4.000000,0.000107,0.000980,7.721985
river false,3.000000,0.000080,0.000758,5.760326
river police,4.000000,0.000107,0.000980,2.840627
none credible,3.000000,0.000080,0.000758,6.319942
injuries reported,4.000000,0.000107,0.000980,4.201242
victoria derbyshire,3.000000,0.000080,0.000758,8.869387
palm police,3.000000,0.000080,0.000758,3.428413
palm bay,5.000000,0.000134,0.001195,7.259949
campus clowns,7.000000,0.000188,0.001609,1.701358
campus police,4.000000,0.000107,0.000980,1.518871
campus reports,5.000000,0.000134,0.001195,2.525858
campus officials,3.000000,0.000080,0.000758,3.858752
oct likes,5.000000,0.000134,0.001195,6.394531
oct retweets,5.000000,0.000134,0.001195,6.846516
colerain high,3.000000,0.000080,0.000758,5.719504
colerain school,3.000000,0.000080,0.000758,4.466741
explosives bank,3.000000,0.000080,0.000758,9.092531
spotting clown,3.000000,0.000080,0.000758,2.841269
clifton park,3.000000,0.000080,0.000758,7.387782
danger hoax,3.000000,0.000080,0.000758,5.967965
jersey clowns,3.000000,0.000080,0.000758,2.095773
jersey carolina,3.000000,0.000080,0.000758,4.001853
jersey south,3.000000,0.000080,0.000758,4.168301
taco bell,6.000000,0.000161,0.001404,8.687065
taco dominos,3.000000,0.000080,0.000758,7.993918
bell dominos,3.000000,0.000080,0.000758,7.993918
syracuse police,3.000000,0.000080,0.000758,3.651557
houses clowns,3.000000,0.000080,0.000758,2.868963
reality game,4.000000,0.000107,0.000980,7.434302
worried clown,3.000000,0.000080,0.000758,1.662614
worried parents,4.000000,0.000107,0.000980,5.110515
based clown,3.000000,0.000080,0.000758,2.148122
machetewielding clown,3.000000,0.000080,0.000758,3.128951
october clown,9.000000,0.000241,0.002008,1.799815
october clowns,3.000000,0.000080,0.000758,1.134362
october threats,3.000000,0.000080,0.000758,2.903582
cryptozoologist studies,4.000000,0.000107,0.000980,7.690732
cryptozoologist loren,3.000000,0.000080,0.000758,8.358561
cryptozoologist coleman,3.000000,0.000080,0.000758,8.358561
loren studies,4.000000,0.000107,0.000980,7.690732
loren coleman,5.000000,0.000134,0.001195,8.869387
coleman studies,4.000000,0.000107,0.000980,7.690732
kansas city,3.000000,0.000080,0.000758,6.139358
omaha police,3.000000,0.000080,0.000758,2.840627
omaha schools,3.000000,0.000080,0.000758,4.424386
primal children,4.000000,0.000107,0.000980,4.862054
primal presence,4.000000,0.000107,0.000980,7.913876
primal dread,4.000000,0.000107,0.000980,8.869387
primal experience,4.000000,0.000107,0.000980,8.687065
dread children,4.000000,0.000107,0.000980,4.638910
dread presence,4.000000,0.000107,0.000980,7.690732
dread experience,4.000000,0.000107,0.000980,8.463922
experience presence,4.000000,0.000107,0.000980,7.508410
pogo clown,4.000000,0.000107,0.000980,3.416633
novel clown,4.000000,0.000107,0.000980,1.876188
novel featuring,3.000000,0.000080,0.000758,6.858938
banning clown,4.000000,0.000107,0.000980,2.723486
