Number of pairs,39082.000000
Number of unique pairs,6621
Average pair frequency,5.902734
Pair entropy,8.409873

Pair,Frequency,Proportion,Entropy Term,Mutual Information
ohio clown,4.000000,0.000102,0.000940,0.499765
ohio woman,8.000000,0.000205,0.001739,4.493969
ohio report,6.000000,0.000154,0.001348,2.277605
ohio man,5.000000,0.000128,0.001147,3.775069
ohio friday,4.000000,0.000102,0.000940,4.685024
ohio school,5.000000,0.000128,0.001147,3.044496
ohio boy,3.000000,0.000077,0.000727,4.250739
ohio chased,5.000000,0.000128,0.001147,4.633731
ohio schools,3.000000,0.000077,0.000727,3.079101
ohio attacked,7.000000,0.000179,0.001545,5.937787
ohio closed,7.000000,0.000179,0.001545,6.243169
knife clown,7.000000,0.000179,0.001545,1.511366
knife wearing,3.000000,0.000077,0.000727,3.804782
knife mask,4.000000,0.000102,0.000940,4.074115
victim clown,3.000000,0.000077,0.000727,0.617548
victim police,3.000000,0.000077,0.000727,1.900807
victim block,4.000000,0.000102,0.000940,6.020025
victim memorial,3.000000,0.000077,0.000727,7.054099
spokeswoman denise,3.000000,0.000077,0.000727,8.353382
added clown,6.000000,0.000154,0.001348,1.406006
added gang,3.000000,0.000077,0.000727,6.050797
eye tv,6.000000,0.000154,0.001348,6.561623
eye opener,6.000000,0.000154,0.001348,7.660235
reports clown,15.000000,0.000384,0.003019,2.373590
reports creepy,6.000000,0.000154,0.001348,3.624152
reports people,3.000000,0.000077,0.000727,2.436394
reports sightings,4.000000,0.000102,0.000940,3.147831
reports menacing,3.000000,0.000077,0.000727,5.591265
attack schools,3.000000,0.000077,0.000727,3.803020
attack students,3.000000,0.000077,0.000727,3.971355
teenager fatally,4.000000,0.000102,0.000940,7.724773
teenager stabbed,5.000000,0.000128,0.001147,7.360130
authorities clown,13.000000,0.000333,0.002664,1.080583
authorities person,4.000000,0.000102,0.000940,2.920752
authorities report,7.000000,0.000179,0.001545,1.833919
authorities dressed,3.000000,0.000077,0.000727,2.289597
authorities carolina,3.000000,0.000077,0.000727,2.426456
authorities children,3.000000,0.000077,0.000727,1.820320
authorities suspicious,3.000000,0.000077,0.000727,3.309957
authorities seriously,8.000000,0.000205,0.001739,4.486095
authorities review,3.000000,0.000077,0.000727,5.645332
authorities quite,6.000000,0.000154,0.001348,5.565289
authorities threats,5.000000,0.000128,0.001147,2.800422
authorities protect,3.000000,0.000077,0.000727,6.050797
authorities carefully,3.000000,0.000077,0.000727,6.050797
authorities thoroughly,3.000000,0.000077,0.000727,5.827653
happened kids,3.000000,0.000077,0.000727,3.347201
happened seeing,3.000000,0.000077,0.000727,3.881743
complainant clown,3.000000,0.000077,0.000727,2.609978
blue clown,10.000000,0.000256,0.002116,2.204513
blue shoes,6.000000,0.000154,0.001348,6.472010
blue pants,8.000000,0.000205,0.001739,7.096165
dispatch clown,3.000000,0.000077,0.000727,1.916831
dispatch report,3.000000,0.000077,0.000727,3.289206
confronted clown,7.000000,0.000179,0.001545,2.609978
increase clown,6.000000,0.000154,0.001348,1.762680
increase creepy,6.000000,0.000154,0.001348,3.929534
increase recent,5.000000,0.000128,0.001147,5.085716
increase sightings,6.000000,0.000154,0.001348,3.858678
increase threats,5.000000,0.000128,0.001147,4.255710
canaan apartments,4.000000,0.000102,0.000940,6.443840
canaan pointe,3.000000,0.000077,0.000727,9.046529
pointe apartments,3.000000,0.000077,0.000727,6.443840
view twitter,4.000000,0.000102,0.000940,5.645332
view image,5.000000,0.000128,0.001147,6.443840
image clown,7.000000,0.000179,0.001545,1.260052
image twitter,4.000000,0.000102,0.000940,4.652080
canceled death,6.000000,0.000154,0.001348,6.812937
canceled received,5.000000,0.000128,0.001147,4.749244
canceled events,6.000000,0.000154,0.001348,6.450032
canceled threats,7.000000,0.000179,0.001545,4.592182
canceled organizer,5.000000,0.000128,0.001147,7.205980
cops clown,3.000000,0.000077,0.000727,1.000540
wasnt clown,7.000000,0.000179,0.001545,1.420394
playing clown,5.000000,0.000128,0.001147,1.654467
serious clown,5.000000,0.000128,0.001147,0.693056
serious sick,3.000000,0.000077,0.000727,5.702490
serious issue,5.000000,0.000128,0.001147,5.380407
serious joke,3.000000,0.000077,0.000727,5.114704
serious injuries,3.000000,0.000077,0.000727,5.702490
somebody clown,4.000000,0.000102,0.000940,1.051834
somebody police,3.000000,0.000077,0.000727,2.047411
somebody seeing,3.000000,0.000077,0.000727,4.269509
somebody hurt,3.000000,0.000077,0.000727,5.814408
quite know,3.000000,0.000077,0.000727,4.455627
quite seriously,8.000000,0.000205,0.001739,6.015490
quite review,3.000000,0.000077,0.000727,7.174727
quite carefully,3.000000,0.000077,0.000727,7.580192
quite thoroughly,3.000000,0.000077,0.000727,7.357049
wear clown,9.000000,0.000230,0.001929,1.862764
wear costume,3.000000,0.000077,0.000727,4.509459
wear costumes,6.000000,0.000154,0.001348,5.137009
wear makeup,9.000000,0.000230,0.001929,5.878947
wear full,6.000000,0.000154,0.001348,5.846157
wear masks,6.000000,0.000154,0.001348,5.137009
wear mask,5.000000,0.000128,0.001147,4.397342
until clown,4.000000,0.000102,0.000940,1.163059
until halloween,3.000000,0.000077,0.000727,4.232314
track clown,3.000000,0.000077,0.000727,1.511366
gets hurt,3.000000,0.000077,0.000727,6.273941
hurt clown,3.000000,0.000077,0.000727,0.936002
scaring people,11.000000,0.000281,0.002301,3.278919
party clown,3.000000,0.000077,0.000727,1.000540
birthday parties,4.000000,0.000102,0.000940,7.319308
parties events,3.000000,0.000077,0.000727,5.687891
events clown,4.000000,0.000102,0.000940,0.860778
events death,6.000000,0.000154,0.001348,6.316500
events received,5.000000,0.000128,0.001147,4.252807
events social,5.000000,0.000128,0.001147,3.909555
events threats,5.000000,0.000128,0.001147,3.759273
events organizer,6.000000,0.000154,0.001348,6.891864
happy clown,4.000000,0.000102,0.000940,1.163059
terrified clown,3.000000,0.000077,0.000727,1.143641
truly hope,3.000000,0.000077,0.000727,7.619413
sinister clown,7.000000,0.000179,0.001545,1.560156
sinister manner,3.000000,0.000077,0.000727,6.233119
wielding clown,3.000000,0.000077,0.000727,1.223684
wielding woods,3.000000,0.000077,0.000727,3.608450
wielding knives,3.000000,0.000077,0.000727,6.648634
wielding knife,3.000000,0.000077,0.000727,6.002007
wielding machete,4.000000,0.000102,0.000940,6.695154
teachers police,3.000000,0.000077,0.000727,2.101478
arrests schools,3.000000,0.000077,0.000727,3.174411
disturbing peace,5.000000,0.000128,0.001147,7.205980
country clown,19.000000,0.000486,0.003709,1.210612
country creepy,6.000000,0.000154,0.001348,2.224786
country people,4.000000,0.000102,0.000940,1.324710
country report,4.000000,0.000102,0.000940,1.024842
country calls,3.000000,0.000077,0.000727,3.217339
country sightings,4.000000,0.000102,0.000940,1.748465
terrifying clown,8.000000,0.000205,0.001739,1.916831
problem clown,3.000000,0.000077,0.000727,0.936002
urged clown,3.000000,0.000077,0.000727,1.629149
urged call,3.000000,0.000077,0.000727,5.147929
fear clown,35.000000,0.000896,0.006285,1.699418
fear creepy,3.000000,0.000077,0.000727,1.409536
fear people,6.000000,0.000154,0.001348,1.608072
fear media,4.000000,0.000102,0.000940,2.253343
fear coulrophobia,5.000000,0.000128,0.001147,4.685982
fear safety,4.000000,0.000102,0.000940,3.292767
fear social,5.000000,0.000128,0.001147,2.579141
fear otherness,3.000000,0.000077,0.000727,5.966915
needs stop,5.000000,0.000128,0.001147,6.695154
needs greenville,3.000000,0.000077,0.000727,4.810010
chief clown,4.000000,0.000102,0.000940,0.469912
chief conference,3.000000,0.000077,0.000727,5.807851
chief police,3.000000,0.000077,0.000727,1.465489
chief department,3.000000,0.000077,0.000727,3.451198
chief deputy,3.000000,0.000077,0.000727,4.291503
chief ken,6.000000,0.000154,0.001348,6.906463
chief miller,7.000000,0.000179,0.001545,6.079784
chief stu,3.000000,0.000077,0.000727,6.906463
chief cameron,3.000000,0.000077,0.000727,6.059165
ken conference,3.000000,0.000077,0.000727,7.542452
ken week,3.000000,0.000077,0.000727,5.285329
ken miller,6.000000,0.000154,0.001348,7.660235
miller clown,4.000000,0.000102,0.000940,1.223684
miller conference,3.000000,0.000077,0.000727,6.561623
miller week,3.000000,0.000077,0.000727,4.304500
illegal clown,6.000000,0.000154,0.001348,1.223684
illegal concern,4.000000,0.000102,0.000940,5.505570
illegal inappropriate,4.000000,0.000102,0.000940,6.849305
illegal dangerous,4.000000,0.000102,0.000940,5.239867
illegal community,4.000000,0.000102,0.000940,4.749244
illegal mask,3.000000,0.000077,0.000727,3.652902
illegal wear,3.000000,0.000077,0.000727,5.408943
illegal creating,4.000000,0.000102,0.000940,6.243169
creating concern,5.000000,0.000128,0.001147,6.508872
creating community,5.000000,0.000128,0.001147,5.752546
themselves clown,4.000000,0.000102,0.000940,1.105901
matters hands,4.000000,0.000102,0.000940,7.599610
matters own,4.000000,0.000102,0.000940,7.437091
own clown,4.000000,0.000102,0.000940,1.000540
own creepy,3.000000,0.000077,0.000727,2.879712
own hands,4.000000,0.000102,0.000940,5.990172
number clown,13.000000,0.000333,0.002664,1.956052
number people,4.000000,0.000102,0.000940,2.449639
number school,3.000000,0.000077,0.000727,2.811302
six clown,7.000000,0.000179,0.001545,1.847838
six separate,3.000000,0.000077,0.000727,6.338479
six report,5.000000,0.000128,0.001147,2.883741
six friday,3.000000,0.000077,0.000727,5.185800
six sightings,6.000000,0.000154,0.001348,3.789685
attacked clown,15.000000,0.000384,0.003019,2.373590
attacked man,6.000000,0.000154,0.001348,4.509459
attacked dressed,9.000000,0.000230,0.001929,4.538115
attacked male,4.000000,0.000102,0.000940,6.795237
panic clown,3.000000,0.000077,0.000727,0.125072
panic threatening,3.000000,0.000077,0.000727,4.097769
panic hysteria,3.000000,0.000077,0.000727,3.578469
panic terroristic,3.000000,0.000077,0.000727,5.645332
press conference,3.000000,0.000077,0.000727,6.198717
press report,4.000000,0.000102,0.000940,2.233153
press briefing,3.000000,0.000077,0.000727,6.604182
press josh,6.000000,0.000154,0.001348,6.786504
press secretary,7.000000,0.000179,0.001545,7.451480
press earnest,6.000000,0.000154,0.001348,6.604182
held clown,4.000000,0.000102,0.000940,1.598377
held police,3.000000,0.000077,0.000727,2.593955
seven people,4.000000,0.000102,0.000940,3.722605
seven five,3.000000,0.000077,0.000727,6.752312
seven juveniles,3.000000,0.000077,0.000727,7.100619
seven including,3.000000,0.000077,0.000727,6.030178
seven adults,3.000000,0.000077,0.000727,6.812937
upcoming film,3.000000,0.000077,0.000727,6.076115
prohibits wearing,3.000000,0.000077,0.000727,5.239867
prohibits mask,3.000000,0.000077,0.000727,5.221518
harassment disturbing,3.000000,0.000077,0.000727,6.589793
harassment peace,3.000000,0.000077,0.000727,7.031626
individuals clown,5.000000,0.000128,0.001147,1.386203
individuals find,3.000000,0.000077,0.000727,4.786200
individuals suspicious,3.000000,0.000077,0.000727,4.571088
individuals behavior,3.000000,0.000077,0.000727,5.753784
individuals humorous,3.000000,0.000077,0.000727,7.311928
individuals mimic,3.000000,0.000077,0.000727,7.599610
section participants,3.000000,0.000077,0.000727,7.187630
dress clown,27.000000,0.000691,0.005028,2.471828
dress heightened,3.000000,0.000077,0.000727,5.612542
dress tensions,3.000000,0.000077,0.000727,6.018007
dress given,3.000000,0.000077,0.000727,5.699553
dress entertainers,3.000000,0.000077,0.000727,6.151539
outfits halloween,3.000000,0.000077,0.000727,4.868303
werent clown,3.000000,0.000077,0.000727,1.406006
side road,4.000000,0.000102,0.000940,5.432239
rain day,3.000000,0.000077,0.000727,5.970754
killer clown,38.000000,0.000972,0.006744,2.397417
killer john,9.000000,0.000230,0.001929,5.784168
killer wayne,9.000000,0.000230,0.001929,6.382005
killer gacy,9.000000,0.000230,0.001929,6.071850
killer space,3.000000,0.000077,0.000727,5.735378
killer dressed,3.000000,0.000077,0.000727,2.533794
killer sightings,4.000000,0.000102,0.000940,2.242123
killer nation,3.000000,0.000077,0.000727,4.215552
killer outer,3.000000,0.000077,0.000727,6.582676
winstonsalem clown,6.000000,0.000154,0.001348,1.568524
winstonsalem police,3.000000,0.000077,0.000727,2.158637
winstonsalem carolina,7.000000,0.000179,0.001545,4.534885
winstonsalem north,7.000000,0.000179,0.001545,5.151071
adult clown,5.000000,0.000128,0.001147,1.916831
overalls shoes,5.000000,0.000128,0.001147,7.051829
overalls white,5.000000,0.000128,0.001147,5.574563
overalls red,10.000000,0.000256,0.002116,6.646364
overalls gloves,5.000000,0.000128,0.001147,7.531402
bushy face,5.000000,0.000128,0.001147,5.686154
bushy black,3.000000,0.000077,0.000727,5.601847
bushy hair,8.000000,0.000205,0.001739,6.967088
bushy white,6.000000,0.000154,0.001348,5.623353
bushy nose,7.000000,0.000179,0.001545,6.743944
bushy red,7.000000,0.000179,0.001545,6.156157
became clown,3.000000,0.000077,0.000727,1.310695
second sighting,4.000000,0.000102,0.000940,5.509200
offered woods,4.000000,0.000102,0.000940,4.435129
machete clown,6.000000,0.000154,0.001348,1.762680
machete police,3.000000,0.000077,0.000727,2.352793
machete woods,5.000000,0.000128,0.001147,3.965125
machete chased,4.000000,0.000102,0.000940,5.268038
greensboro clown,3.000000,0.000077,0.000727,0.712858
greensboro people,3.000000,0.000077,0.000727,2.385101
greensboro police,9.000000,0.000230,0.001929,3.094730
greensboro carolina,4.000000,0.000102,0.000940,3.812750
greensboro north,4.000000,0.000102,0.000940,4.428937
greensboro statement,3.000000,0.000077,0.000727,5.357650
curly wig,6.000000,0.000154,0.001348,7.388301
curly shirt,6.000000,0.000154,0.001348,7.880778
curly blue,6.000000,0.000154,0.001348,7.570623
curly yellow,6.000000,0.000154,0.001348,8.199231
curly dotted,6.000000,0.000154,0.001348,8.486913
yellow clown,5.000000,0.000128,0.001147,2.139975
yellow shirt,6.000000,0.000154,0.001348,7.747246
yellow pants,6.000000,0.000154,0.001348,7.437091
yellow blue,6.000000,0.000154,0.001348,7.437091
yellow dotted,6.000000,0.000154,0.001348,8.353382
dotted clown,10.000000,0.000256,0.002116,3.120804
dotted shirt,6.000000,0.000154,0.001348,8.034928
dotted pants,6.000000,0.000154,0.001348,7.724773
dotted blue,6.000000,0.000154,0.001348,7.724773
forsyth county,6.000000,0.000154,0.001348,5.382968
tie shoes,3.000000,0.000077,0.000727,7.388301
tie white,3.000000,0.000077,0.000727,5.911035
talking clown,4.000000,0.000102,0.000940,1.598377
heightened copycat,3.000000,0.000077,0.000727,6.648634
heightened officials,3.000000,0.000077,0.000727,5.134506
heightened tensions,5.000000,0.000128,0.001147,7.477913
heightened discouraging,3.000000,0.000077,0.000727,7.437091
heightened entertainers,4.000000,0.000102,0.000940,7.388301
tensions copycat,3.000000,0.000077,0.000727,7.054099
tensions behavior,3.000000,0.000077,0.000727,6.507555
tensions discouraging,3.000000,0.000077,0.000727,7.842556
tensions entertainers,4.000000,0.000102,0.000940,7.793766
behavior find,3.000000,0.000077,0.000727,4.674974
behavior suspicious,3.000000,0.000077,0.000727,4.459863
behavior individuals,3.000000,0.000077,0.000727,5.753784
behavior humorous,3.000000,0.000077,0.000727,7.200703
behavior mimic,3.000000,0.000077,0.000727,7.488385
unnecessarily drain,3.000000,0.000077,0.000727,8.823386
unnecessarily alarm,3.000000,0.000077,0.000727,7.437091
unnecessarily public,3.000000,0.000077,0.000727,5.921964
cities clown,3.000000,0.000077,0.000727,1.310695
cities complaints,4.000000,0.000102,0.000940,5.894862
claiming clown,5.000000,0.000128,0.001147,2.609978
acting suspiciously,4.000000,0.000102,0.000940,7.947917
once clown,3.000000,0.000077,0.000727,0.936002
fueled clown,3.000000,0.000077,0.000727,1.406006
fueled media,4.000000,0.000102,0.000940,4.416666
fueled social,3.000000,0.000077,0.000727,4.231639
pennywise clown,9.000000,0.000230,0.001929,1.549106
pennywise stephen,5.000000,0.000128,0.001147,4.832921
pennywise kings,3.000000,0.000077,0.000727,5.095286
pennywise novel,3.000000,0.000077,0.000727,5.634282
carnival workers,3.000000,0.000077,0.000727,8.353382
discouraging copycat,4.000000,0.000102,0.000940,7.811785
discouraging find,3.000000,0.000077,0.000727,6.009975
discouraging individuals,3.000000,0.000077,0.000727,7.088785
discouraging behavior,4.000000,0.000102,0.000940,7.265241
discouraging humorous,3.000000,0.000077,0.000727,8.535704
truck clown,4.000000,0.000102,0.000940,1.598377
quickly clown,3.000000,0.000077,0.000727,1.223684
driving clown,5.000000,0.000128,0.001147,1.000540
driving standing,3.000000,0.000077,0.000727,4.786200
driving walking,3.000000,0.000077,0.000727,4.323576
driving street,3.000000,0.000077,0.000727,4.786200
driving van,4.000000,0.000102,0.000940,5.464748
various clown,3.000000,0.000077,0.000727,1.310695
associated recent,3.000000,0.000077,0.000727,4.648998
associated report,3.000000,0.000077,0.000727,2.516016
associated press,6.000000,0.000154,0.001348,6.524139
headlines country,3.000000,0.000077,0.000727,4.789735
folks clown,4.000000,0.000102,0.000940,2.386835
afraid clown,16.000000,0.000409,0.003194,1.644897
afraid somewhat,4.000000,0.000102,0.000940,6.472010
afraid americans,3.000000,0.000077,0.000727,4.903395
afraid yourself,4.000000,0.000102,0.000940,6.289689
afraid poll,5.000000,0.000128,0.001147,6.225150
male clown,5.000000,0.000128,0.001147,2.139975
male dressed,4.000000,0.000102,0.000940,4.592182
abc news,5.000000,0.000128,0.001147,5.039196
abc report,4.000000,0.000102,0.000940,3.066062
abc affiliate,3.000000,0.000077,0.000727,7.149409
although clown,5.000000,0.000128,0.001147,1.580359
although police,3.000000,0.000077,0.000727,2.352793
although children,4.000000,0.000102,0.000940,3.563290
although heightened,3.000000,0.000077,0.000727,6.407472
lawful clown,4.000000,0.000102,0.000940,2.609978
lawful dress,4.000000,0.000102,0.000940,6.998836
lawful heightened,3.000000,0.000077,0.000727,7.660235
lawful tensions,3.000000,0.000077,0.000727,8.065700
lawful given,3.000000,0.000077,0.000727,7.747246
given heightened,4.000000,0.000102,0.000940,6.936316
given tensions,4.000000,0.000102,0.000940,7.341781
given discouraging,3.000000,0.000077,0.000727,7.524103
given entertainers,4.000000,0.000102,0.000940,7.475313
entertainers copycat,3.000000,0.000077,0.000727,7.187630
entertainers individuals,3.000000,0.000077,0.000727,6.752312
entertainers behavior,3.000000,0.000077,0.000727,6.641087
entertainers discouraging,3.000000,0.000077,0.000727,7.976088
humorous suspicious,3.000000,0.000077,0.000727,6.018007
humorous behavior,3.000000,0.000077,0.000727,7.200703
humorous mimic,3.000000,0.000077,0.000727,9.046529
mimic suspicious,3.000000,0.000077,0.000727,6.305689
mimic behavior,3.000000,0.000077,0.000727,7.488385
opportunity children,3.000000,0.000077,0.000727,4.816052
avoid clown,3.000000,0.000077,0.000727,1.223684
avoid dangerous,3.000000,0.000077,0.000727,5.645332
dealing clown,3.000000,0.000077,0.000727,2.099153
tell clown,5.000000,0.000128,0.001147,1.580359
fun people,4.000000,0.000102,0.000940,2.057597
brad costume,3.000000,0.000077,0.000727,5.662139
brad national,3.000000,0.000077,0.000727,6.561623
brad halloween,4.000000,0.000102,0.000940,5.561450
brad butler,5.000000,0.000128,0.001147,7.765595
mike clown,4.000000,0.000102,0.000940,1.598377
mike nelson,5.000000,0.000128,0.001147,7.246471
potentially dangerous,4.000000,0.000102,0.000940,6.626161
adults clown,6.000000,0.000154,0.001348,1.629149
adults five,3.000000,0.000077,0.000727,5.925634
adults juveniles,3.000000,0.000077,0.000727,6.273941
conducted clown,3.000000,0.000077,0.000727,2.099153
noted clown,5.000000,0.000128,0.001147,1.821521
actual clown,5.000000,0.000128,0.001147,1.734510
david ringling,4.000000,0.000102,0.000940,7.475313
david bros,4.000000,0.000102,0.000940,7.793766
david kiser,4.000000,0.000102,0.000940,8.486913
professional clown,36.000000,0.000921,0.006439,2.582579
professional bad,3.000000,0.000077,0.000727,4.742464
professional dangerous,6.000000,0.000154,0.001348,5.212468
professional years,3.000000,0.000077,0.000727,4.309600
professional trend,6.000000,0.000154,0.001348,5.147929
professional worried,3.000000,0.000077,0.000727,5.355569
professional branded,6.000000,0.000154,0.001348,6.821906
professional irresponsible,6.000000,0.000154,0.001348,6.821906
persona clown,3.000000,0.000077,0.000727,1.916831
klown threats,3.000000,0.000077,0.000727,3.744884
respect ronald,3.000000,0.000077,0.000727,6.743944
respect community,3.000000,0.000077,0.000727,6.030178
respect events,3.000000,0.000077,0.000727,6.786504
respect mcdonalds,3.000000,0.000077,0.000727,7.213948
respect participation,3.000000,0.000077,0.000727,8.823386
responsible threats,3.000000,0.000077,0.000727,4.438031
psychologist clown,5.000000,0.000128,0.001147,2.022192
damage violence,3.000000,0.000077,0.000727,6.456262
damage injury,3.000000,0.000077,0.000727,8.353382
frightening clown,8.000000,0.000205,0.001739,1.856207
performance art,3.000000,0.000077,0.000727,6.967088
previous report,3.000000,0.000077,0.000727,3.001524
contacted clown,6.000000,0.000154,0.001348,2.609978
contacted profile,3.000000,0.000077,0.000727,7.100619
receive report,3.000000,0.000077,0.000727,3.289206
receive multiple,3.000000,0.000077,0.000727,6.184328
example clown,3.000000,0.000077,0.000727,1.629149
threat clown,15.000000,0.000384,0.003019,0.840692
threat media,6.000000,0.000154,0.001348,2.647380
threat crime,3.000000,0.000077,0.000727,3.796003
threat police,3.000000,0.000077,0.000727,0.514513
threat high,3.000000,0.000077,0.000727,2.805604
threat seriously,5.000000,0.000128,0.001147,3.633099
threat school,11.000000,0.000281,0.002301,2.852124
threat social,6.000000,0.000154,0.001348,2.750034
threat schools,4.000000,0.000102,0.000940,2.385954
threat students,8.000000,0.000205,0.001739,3.247437
lagrange police,5.000000,0.000128,0.001147,3.200090
west georgia,4.000000,0.000102,0.000940,6.050797
georgia clown,4.000000,0.000102,0.000940,0.530537
georgia people,3.000000,0.000077,0.000727,1.915097
georgia calls,4.000000,0.000102,0.000940,4.383090
georgia police,4.000000,0.000102,0.000940,1.813796
georgia received,4.000000,0.000102,0.000940,3.699422
georgia carolina,6.000000,0.000154,0.001348,3.748212
georgia north,4.000000,0.000102,0.000940,3.958933
georgia knife,3.000000,0.000077,0.000727,5.021178
georgia alabama,3.000000,0.000077,0.000727,4.402138
theyve clown,5.000000,0.000128,0.001147,1.916831
theyve received,3.000000,0.000077,0.000727,4.574890
abduct children,8.000000,0.000205,0.001739,4.592909
threatening clown,15.000000,0.000384,0.003019,1.467881
threatening people,8.000000,0.000205,0.001739,2.511515
threatening message,7.000000,0.000179,0.001545,4.945067
threatening media,3.000000,0.000077,0.000727,2.581422
threatening kill,6.000000,0.000154,0.001348,5.155560
threatening children,6.000000,0.000154,0.001348,2.757664
threatening social,3.000000,0.000077,0.000727,2.684076
threatening schools,6.000000,0.000154,0.001348,3.418608
threatening violence,3.000000,0.000077,0.000727,4.685556
threatening targeting,3.000000,0.000077,0.000727,5.735378
threatening messages,6.000000,0.000154,0.001348,5.976540
threatening electronic,4.000000,0.000102,0.000940,6.582676
threats clown,30.000000,0.000768,0.005506,0.863681
threats creepy,6.000000,0.000154,0.001348,1.421097
threats media,17.000000,0.000435,0.003367,3.018676
threats recent,5.000000,0.000128,0.001147,2.577279
threats report,7.000000,0.000179,0.001545,0.780769
threats police,7.000000,0.000179,0.001545,0.691653
threats week,3.000000,0.000077,0.000727,1.929594
threats months,5.000000,0.000128,0.001147,3.110577
threats facebook,6.000000,0.000154,0.001348,2.670369
threats high,5.000000,0.000128,0.001147,2.646272
threats involving,6.000000,0.000154,0.001348,4.032566
threats sightings,4.000000,0.000102,0.000940,0.944776
threats county,3.000000,0.000077,0.000727,1.334085
threats found,6.000000,0.000154,0.001348,2.682639
threats safety,8.000000,0.000205,0.001739,3.304328
threats public,3.000000,0.000077,0.000727,1.873082
threats community,5.000000,0.000128,0.001147,3.002947
threats area,4.000000,0.000102,0.000940,1.819593
threats seriously,8.000000,0.000205,0.001739,3.432945
threats school,12.000000,0.000307,0.002484,2.268978
threats social,18.000000,0.000461,0.003539,3.178489
threats local,5.000000,0.000128,0.001147,2.604308
threats online,4.000000,0.000102,0.000940,2.958051
threats hoax,3.000000,0.000077,0.000727,2.720380
threats schools,19.000000,0.000486,0.003709,3.273941
threats students,8.000000,0.000205,0.001739,2.577279
threats country,3.000000,0.000077,0.000727,2.040136
threats panic,4.000000,0.000102,0.000940,3.088105
threats toward,3.000000,0.000077,0.000727,3.986046
threats alabama,3.000000,0.000077,0.000727,2.720380
threats flomo,3.000000,0.000077,0.000727,3.899035
threats violence,4.000000,0.000102,0.000940,3.675891
threats credible,10.000000,0.000256,0.002116,4.409860
threats hoaxes,4.000000,0.000102,0.000940,3.145263
threats inducing,3.000000,0.000077,0.000727,4.997647
threats prudently,4.000000,0.000102,0.000940,5.285329
states clown,8.000000,0.000205,0.001739,0.562285
states creepy,4.000000,0.000102,0.000940,2.035992
states people,4.000000,0.000102,0.000940,1.541381
states report,4.000000,0.000102,0.000940,1.241513
states carolina,3.000000,0.000077,0.000727,2.393666
states sightings,3.000000,0.000077,0.000727,1.677454
states including,6.000000,0.000154,0.001348,4.542101
states north,3.000000,0.000077,0.000727,3.009852
states schools,3.000000,0.000077,0.000727,2.448474
states alabama,3.000000,0.000077,0.000727,3.740740
states kentucky,4.000000,0.000102,0.000940,4.290786
epidemic clown,8.000000,0.000205,0.001739,1.916831
epidemic sightings,3.000000,0.000077,0.000727,3.031999
epidemic spreading,3.000000,0.000077,0.000727,6.273941
sweeping nation,5.000000,0.000128,0.001147,5.937468
kidnap kill,3.000000,0.000077,0.000727,6.115335
kidnap students,3.000000,0.000077,0.000727,4.546720
kidnap teachers,3.000000,0.000077,0.000727,6.443840
callaway school,3.000000,0.000077,0.000727,4.931565
troup county,3.000000,0.000077,0.000727,5.095286
troup school,3.000000,0.000077,0.000727,4.643883
pair clown,3.000000,0.000077,0.000727,1.511366
sheriff clown,3.000000,0.000077,0.000727,1.223684
alabama clown,4.000000,0.000102,0.000940,0.332711
alabama woman,3.000000,0.000077,0.000727,3.346086
alabama people,6.000000,0.000154,0.001348,2.410419
alabama media,3.000000,0.000077,0.000727,2.768008
alabama carolina,4.000000,0.000102,0.000940,3.144921
alabama school,4.000000,0.000102,0.000940,2.654298
alabama including,3.000000,0.000077,0.000727,4.312526
alabama social,3.000000,0.000077,0.000727,2.870662
alabama seven,5.000000,0.000128,0.001147,6.432790
alabama adults,3.000000,0.000077,0.000727,5.095286
alabama georgia,5.000000,0.000128,0.001147,4.912964
alabama threats,3.000000,0.000077,0.000727,2.720380
alabama lockdown,4.000000,0.000102,0.000940,5.159824
teens clown,8.000000,0.000205,0.001739,2.050363
teens wearing,3.000000,0.000077,0.000727,4.210247
teens children,3.000000,0.000077,0.000727,3.275607
bizarre clown,4.000000,0.000102,0.000940,1.916831
mysterious clown,6.000000,0.000154,0.001348,2.322296
hayes hadden,3.000000,0.000077,0.000727,9.334211
mcduffie county,4.000000,0.000102,0.000940,5.382968
supposed clown,5.000000,0.000128,0.001147,1.734510
disorderly conduct,5.000000,0.000128,0.001147,8.130239
duo clown,3.000000,0.000077,0.000727,2.099153
parking lot,4.000000,0.000102,0.000940,6.660063
possible evil,3.000000,0.000077,0.000727,5.134506
often clown,3.000000,0.000077,0.000727,0.818219
often social,3.000000,0.000077,0.000727,3.643852
almost clown,3.000000,0.000077,0.000727,1.310695
throughout country,3.000000,0.000077,0.000727,5.108189
nation clown,5.000000,0.000128,0.001147,0.753680
nation creepy,3.000000,0.000077,0.000727,2.409708
florida clown,5.000000,0.000128,0.001147,1.083922
florida report,4.000000,0.000102,0.000940,2.233153
florida wisconsin,3.000000,0.000077,0.000727,5.687891
internet clown,4.000000,0.000102,0.000940,1.357215
internet people,3.000000,0.000077,0.000727,2.741776
escambia county,3.000000,0.000077,0.000727,5.095286
lockdown clown,6.000000,0.000154,0.001348,1.406006
lockdown media,4.000000,0.000102,0.000940,3.723519
lockdown social,5.000000,0.000128,0.001147,4.049317
lockdown threat,4.000000,0.000102,0.000940,4.346049
