Number of pairs,27786.000000
Number of unique pairs,4924
Average pair frequency,5.642973
Pair entropy,8.144008

Pair,Frequency,Proportion,Entropy Term,Mutual Information
child alone,13.000000,0.000468,0.003587,6.338869
child something,4.000000,0.000144,0.001273,4.002761
child see,4.000000,0.000144,0.001273,3.700894
child walking,12.000000,0.000432,0.003346,5.712282
child arnold,4.000000,0.000144,0.001273,5.521227
child knew,4.000000,0.000144,0.001273,5.045803
true police,3.000000,0.000108,0.000986,2.537523
otherwise known,3.000000,0.000108,0.000986,7.363953
virginia arrested,3.000000,0.000108,0.000986,5.209004
florida wisconsin,3.000000,0.000108,0.000986,6.428244
men dressed,7.000000,0.000252,0.002088,4.248013
men clown,11.000000,0.000396,0.003102,2.461150
men wearing,7.000000,0.000252,0.002088,4.695325
men clowns,9.000000,0.000324,0.002603,2.719478
men costumes,4.000000,0.000144,0.001273,4.708228
men masks,5.000000,0.000180,0.001552,4.977892
men luring,3.000000,0.000108,0.000986,6.307616
luring woods,4.000000,0.000144,0.001273,4.907217
luring children,7.000000,0.000252,0.002088,5.252128
money clowns,3.000000,0.000108,0.000986,1.849707
money woods,3.000000,0.000108,0.000986,3.366772
money report,4.000000,0.000144,0.001273,4.221450
money children,4.000000,0.000144,0.001273,3.439749
big clown,3.000000,0.000108,0.000986,1.390709
big red,3.000000,0.000108,0.000986,4.548583
big shoes,4.000000,0.000144,0.001273,5.991230
big smile,3.000000,0.000108,0.000986,5.543206
big part,3.000000,0.000108,0.000986,4.887799
concern clowns,5.000000,0.000180,0.001552,2.737827
concern people,3.000000,0.000108,0.000986,2.943460
happening news,3.000000,0.000108,0.000986,4.890550
season year,3.000000,0.000108,0.000986,6.171814
season five,3.000000,0.000108,0.000986,6.939070
season whereas,3.000000,0.000108,0.000986,9.098554
coming clowns,3.000000,0.000108,0.000986,1.821536
coming woods,4.000000,0.000144,0.001273,3.626283
kentucky man,3.000000,0.000108,0.000986,3.924289
kentucky police,3.000000,0.000108,0.000986,2.432163
kentucky arrested,7.000000,0.000252,0.002088,5.363154
glasgow police,4.000000,0.000144,0.001273,4.041601
glasgow received,3.000000,0.000108,0.000986,5.651510
glasgow department,3.000000,0.000108,0.000986,5.750601
bowling police,5.000000,0.000180,0.001552,4.264744
bowling received,3.000000,0.000108,0.000986,5.651510
bowling green,8.000000,0.000288,0.002347,7.489116
green clown,5.000000,0.000180,0.001552,1.650220
green police,6.000000,0.000216,0.001823,2.719845
green woods,5.000000,0.000180,0.001552,3.626283
green received,3.000000,0.000108,0.000986,3.924289
green department,3.000000,0.000108,0.000986,4.023380
green laser,12.000000,0.000432,0.003346,7.409073
green lights,12.000000,0.000432,0.003346,7.265972
green lasers,3.000000,0.000108,0.000986,7.489116
green bay,12.000000,0.000432,0.003346,6.755147
green wisconsin,3.000000,0.000108,0.000986,5.879678
multiple reports,9.000000,0.000324,0.002603,4.122587
multiple clown,5.000000,0.000180,0.001552,1.873364
multiple reported,5.000000,0.000180,0.001552,3.946419
multiple clowns,11.000000,0.000396,0.003102,3.120819
multiple people,3.000000,0.000108,0.000986,2.537995
multiple sightings,3.000000,0.000108,0.000986,3.045681
multiple states,3.000000,0.000108,0.000986,4.606179
multiple law,3.000000,0.000108,0.000986,4.699998
multiple enforcement,3.000000,0.000108,0.000986,4.982230
multiple agencies,3.000000,0.000108,0.000986,6.508287
complaints dressed,6.000000,0.000216,0.001823,4.351691
complaints clown,11.000000,0.000396,0.003102,2.718979
complaints clowns,4.000000,0.000144,0.001273,2.166377
complaints office,6.000000,0.000216,0.001823,5.166728
complaints person,4.000000,0.000144,0.001273,4.250437
complaints states,3.000000,0.000108,0.000986,4.663338
complaints residents,5.000000,0.000180,0.001552,4.924508
complaints city,4.000000,0.000144,0.001273,5.243689
complaints regarding,6.000000,0.000216,0.001823,6.516655
department reports,4.000000,0.000144,0.001273,2.330827
department clown,5.000000,0.000180,0.001552,0.892534
department arrested,5.000000,0.000180,0.001552,3.863531
department county,5.000000,0.000180,0.001552,3.291012
department sheriffs,3.000000,0.000108,0.000986,3.473334
department greenville,4.000000,0.000144,0.001273,2.993761
department received,8.000000,0.000288,0.002347,4.147433
department calls,5.000000,0.000180,0.001552,4.351884
department facebook,6.000000,0.000216,0.001823,4.068842
department issued,4.000000,0.000144,0.001273,5.173286
department aware,7.000000,0.000252,0.002088,5.093821
department riding,6.000000,0.000216,0.001823,6.443748
department situation,6.000000,0.000216,0.001823,4.534206
department confirmed,3.000000,0.000108,0.000986,4.785520
department security,4.000000,0.000144,0.001273,4.821888
department cameron,3.000000,0.000108,0.000986,5.884132
department homeland,3.000000,0.000108,0.000986,6.220605
warren county,4.000000,0.000144,0.001273,6.245922
warren sheriffs,4.000000,0.000144,0.001273,6.939070
warren office,3.000000,0.000108,0.000986,6.613647
clownrelated threats,11.000000,0.000396,0.003102,5.063152
clownrelated social,3.000000,0.000108,0.000986,3.918019
clownrelated media,3.000000,0.000108,0.000986,3.810661
clownrelated calls,3.000000,0.000108,0.000986,4.939671
clownrelated activity,3.000000,0.000108,0.000986,5.402294
clownrelated crimes,3.000000,0.000108,0.000986,6.363705
earlier police,6.000000,0.000216,0.001823,2.765307
earlier reported,3.000000,0.000108,0.000986,3.257912
earlier week,18.000000,0.000648,0.004756,5.881655
daily reports,6.000000,0.000216,0.001823,3.968436
daily reported,3.000000,0.000108,0.000986,3.686908
daily news,9.000000,0.000324,0.002603,5.365008
daily due,3.000000,0.000108,0.000986,6.017664
daily property,3.000000,0.000108,0.000986,5.324517
daily beast,3.000000,0.000108,0.000986,7.452748
daily times,4.000000,0.000144,0.001273,5.712282
part clown,5.000000,0.000180,0.001552,1.505639
part marketing,3.000000,0.000108,0.000986,4.832229
yelling children,3.000000,0.000108,0.000986,4.627974
placed lockdown,4.000000,0.000144,0.001273,7.489116
girl school,4.000000,0.000144,0.001273,3.011148
girl clown,7.000000,0.000252,0.002088,1.881332
girl arrested,4.000000,0.000144,0.001273,4.292713
girl saw,4.000000,0.000144,0.001273,3.933768
girl person,4.000000,0.000144,0.001273,3.864775
girl threatening,3.000000,0.000108,0.000986,4.570345
girl charged,4.000000,0.000144,0.001273,5.273542
girl mother,3.000000,0.000108,0.000986,5.346873
girl asked,4.000000,0.000144,0.001273,4.898849
caught clown,3.000000,0.000108,0.000986,1.727181
caught video,3.000000,0.000108,0.000986,5.150163
caught face,3.000000,0.000108,0.000986,4.512076
caught charges,3.000000,0.000108,0.000986,5.591996
receiving reports,3.000000,0.000108,0.000986,3.968436
receiving clown,3.000000,0.000108,0.000986,2.307000
receiving clowns,3.000000,0.000108,0.000986,2.765998
receiving complaints,4.000000,0.000144,0.001273,6.516655
city school,5.000000,0.000180,0.001552,3.234292
city district,4.000000,0.000144,0.001273,5.056478
city schools,3.000000,0.000108,0.000986,3.478421
city police,6.000000,0.000216,0.001823,2.614484
city responded,4.000000,0.000144,0.001273,5.368852
city department,3.000000,0.000108,0.000986,3.918019
city ordinances,3.000000,0.000108,0.000986,7.383755
city laws,3.000000,0.000108,0.000986,6.084472
city ordinance,3.000000,0.000108,0.000986,6.872930
city prohibits,3.000000,0.000108,0.000986,6.872930
ordinances laws,3.000000,0.000108,0.000986,8.897883
harm students,3.000000,0.000108,0.000986,4.529587
menacing clowns,12.000000,0.000432,0.003346,3.795618
complaint clown,4.000000,0.000144,0.001273,3.154297
road man,4.000000,0.000144,0.001273,4.211971
responding clowns,3.000000,0.000108,0.000986,2.765998
responding find,3.000000,0.000108,0.000986,5.398625
responding calls,4.000000,0.000144,0.001273,6.054031
responding deputy,4.000000,0.000144,0.001273,6.329443
deputy approached,3.000000,0.000108,0.000986,6.195912
deputy clowns,6.000000,0.000216,0.001823,2.384631
deputy apartment,3.000000,0.000108,0.000986,4.159030
deputy greenville,3.000000,0.000108,0.000986,3.556855
deputy son,4.000000,0.000144,0.001273,5.384982
deputy found,3.000000,0.000108,0.000986,4.075648
deputy aug,3.000000,0.000108,0.000986,5.545324
deputy house,5.000000,0.000180,0.001552,4.482114
deputy ryan,4.000000,0.000144,0.001273,7.176741
deputy flood,4.000000,0.000144,0.001273,6.024062
deputy signs,4.000000,0.000144,0.001273,6.403551
deputy drew,3.000000,0.000108,0.000986,6.378234
deputy pinciaro,3.000000,0.000108,0.000986,6.115869
walked school,4.000000,0.000144,0.001273,3.704295
walked stop,3.000000,0.000108,0.000986,5.097977
walked house,3.000000,0.000108,0.000986,4.465985
areas children,5.000000,0.000180,0.001552,3.504669
areas night,13.000000,0.000468,0.003587,5.212682
areas greenville,4.000000,0.000144,0.001273,3.844537
areas spartanburg,4.000000,0.000144,0.001273,6.483594
areas counties,3.000000,0.000108,0.000986,7.071381
streets clown,8.000000,0.000288,0.002347,2.430379
streets night,5.000000,0.000180,0.001552,4.474235
streets hunt,4.000000,0.000144,0.001273,6.295193
mainstream media,3.000000,0.000108,0.000986,5.330487
potential clowns,3.000000,0.000108,0.000986,2.840106
wrote facebook,5.000000,0.000180,0.001552,4.924508
jamie hill,3.000000,0.000108,0.000986,8.369039
hill clown,3.000000,0.000108,0.000986,2.307000
picture clown,10.000000,0.000360,0.002854,2.566511
showing clown,3.000000,0.000108,0.000986,2.461150
costume halloween,4.000000,0.000144,0.001273,3.898217
costume express,3.000000,0.000108,0.000986,6.383124
took clown,3.000000,0.000108,0.000986,1.034034
took seriously,6.000000,0.000216,0.001823,5.132464
took place,6.000000,0.000216,0.001823,5.205223
took streets,3.000000,0.000108,0.000986,4.985860
took picture,4.000000,0.000144,0.001273,5.186531
posting pictures,4.000000,0.000144,0.001273,6.988341
until halloween,3.000000,0.000108,0.000986,4.246524
until started,4.000000,0.000144,0.001273,4.808094
aware reports,6.000000,0.000216,0.001823,3.717122
aware clown,4.000000,0.000144,0.001273,1.650220
aware carolina,3.000000,0.000108,0.000986,3.800236
aware south,3.000000,0.000108,0.000986,3.943337
aware states,3.000000,0.000108,0.000986,4.606179
aware riding,6.000000,0.000216,0.001823,7.424577
aware sic,5.000000,0.000180,0.001552,6.102822
aware situation,8.000000,0.000288,0.002347,5.802717
illegal clown,5.000000,0.000180,0.001552,2.198786
illegal mask,3.000000,0.000108,0.000986,4.340504
illegal wear,3.000000,0.000108,0.000986,5.917418
illegal dangerous,4.000000,0.000144,0.001273,5.958240
illegal inappropriate,4.000000,0.000144,0.001273,7.632217
illegal creating,4.000000,0.000144,0.001273,7.026081
acting suspiciously,4.000000,0.000144,0.001273,8.810872
increased reports,4.000000,0.000144,0.001273,3.899443
increased safety,4.000000,0.000144,0.001273,5.591996
increased police,3.000000,0.000108,0.000986,2.837628
increased area,4.000000,0.000144,0.001273,4.811143
increased clowns,3.000000,0.000108,0.000986,2.409323
increased ensure,4.000000,0.000144,0.001273,7.121391
increased presence,4.000000,0.000144,0.001273,7.121391
strange reports,3.000000,0.000108,0.000986,3.023974
strange clown,4.000000,0.000144,0.001273,1.650220
strange sightings,5.000000,0.000180,0.001552,3.556506
strange noises,9.000000,0.000324,0.002603,7.270427
backyard area,5.000000,0.000180,0.001552,5.832794
law officials,8.000000,0.000288,0.002347,5.352323
law authorities,6.000000,0.000216,0.001823,4.882319
law daily,3.000000,0.000108,0.000986,4.951312
law enforcement,46.000000,0.001656,0.010601,7.184905
law agencies,7.000000,0.000252,0.002088,6.828230
law investigating,3.000000,0.000108,0.000986,4.817781
law conducting,3.000000,0.000108,0.000986,6.674079
law quite,6.000000,0.000216,0.001823,6.086292
enforcement officials,8.000000,0.000288,0.002347,5.634556
enforcement seriously,6.000000,0.000216,0.001823,5.215845
enforcement carolina,3.000000,0.000108,0.000986,3.555114
enforcement authorities,6.000000,0.000216,0.001823,5.164552
enforcement rash,3.000000,0.000108,0.000986,5.233545
enforcement property,3.000000,0.000108,0.000986,4.828080
enforcement daily,3.000000,0.000108,0.000986,5.233545
enforcement agencies,7.000000,0.000252,0.002088,7.110462
enforcement investigating,3.000000,0.000108,0.000986,5.100013
enforcement conducting,3.000000,0.000108,0.000986,6.956311
enforcement quite,6.000000,0.000216,0.001823,6.368525
agencies incidents,3.000000,0.000108,0.000986,5.932923
agencies rash,3.000000,0.000108,0.000986,6.759601
agencies investigating,3.000000,0.000108,0.000986,6.626070
spate clown,5.000000,0.000180,0.001552,3.259658
spate sightings,4.000000,0.000144,0.001273,4.719657
nationwide clown,3.000000,0.000108,0.000986,2.112843
nationwide hysteria,4.000000,0.000144,0.001273,5.418043
ordinance prohibits,3.000000,0.000108,0.000986,9.175515
prohibits wearing,3.000000,0.000108,0.000986,6.022779
older son,3.000000,0.000108,0.000986,6.412976
conceal weapon,3.000000,0.000108,0.000986,7.606899
found clown,16.000000,0.000576,0.004296,2.014863
found threat,3.000000,0.000108,0.000986,3.289411
found threats,4.000000,0.000144,0.001273,2.912117
found creepy,3.000000,0.000108,0.000986,2.059121
found clowns,7.000000,0.000252,0.002088,1.647183
found apartment,3.000000,0.000108,0.000986,3.267432
found nothing,3.000000,0.000108,0.000986,3.711683
found evidence,13.000000,0.000468,0.003587,5.494357
found safe,3.000000,0.000108,0.000986,4.205702
found suspicious,6.000000,0.000216,0.001823,4.339233
found house,4.000000,0.000144,0.001273,3.367372
found doors,3.000000,0.000108,0.000986,5.391325
found signs,7.000000,0.000252,0.002088,6.071569
found activity,3.000000,0.000108,0.000986,4.262860
found credible,6.000000,0.000216,0.001823,5.304314
threatened schools,3.000000,0.000108,0.000986,4.394712
terrifying clown,7.000000,0.000252,0.002088,2.848916
standing light,7.000000,0.000252,0.002088,6.647275
standing backyard,3.000000,0.000108,0.000986,6.435966
standing post,6.000000,0.000216,0.001823,5.476190
standing garbage,4.000000,0.000144,0.001273,7.311435
standing dumpster,4.000000,0.000144,0.001273,6.723648
standing street,4.000000,0.000144,0.001273,5.136683
theres clown,11.000000,0.000396,0.003102,1.968674
theres creepy,4.000000,0.000144,0.001273,2.675307
theres clowns,6.000000,0.000216,0.001823,1.821536
theres woods,5.000000,0.000180,0.001552,3.156280
theres video,3.000000,0.000108,0.000986,4.092373
theres nothing,7.000000,0.000252,0.002088,4.887485
theres fear,3.000000,0.000108,0.000986,3.553376
theres horror,3.000000,0.000108,0.000986,4.428845
manmade woods,5.000000,0.000180,0.001552,5.823508
manmade trail,5.000000,0.000180,0.001552,8.656721
trail woods,7.000000,0.000252,0.002088,5.130361
trail report,4.000000,0.000144,0.001273,5.137741
abandoned house,8.000000,0.000288,0.002347,6.267794
pond woods,7.000000,0.000252,0.002088,4.824979
pond manmade,3.000000,0.000108,0.000986,7.840514
pond trail,8.000000,0.000288,0.002347,7.791724
pond hiking,4.000000,0.000144,0.001273,8.351339
substantiate reports,3.000000,0.000108,0.000986,4.304908
substantiate video,4.000000,0.000144,0.001273,6.354136
substantiate evidence,4.000000,0.000144,0.001273,6.618288
substantiate claims,7.000000,0.000252,0.002088,7.681007
claims clown,6.000000,0.000216,0.001823,2.381107
claims clowns,6.000000,0.000216,0.001823,2.840106
claims lure,3.000000,0.000108,0.000986,4.400096
claims video,4.000000,0.000144,0.001273,5.398625
claims evidence,4.000000,0.000144,0.001273,5.662776
claims surveillance,4.000000,0.000144,0.001273,7.226752
suspicious dressed,17.000000,0.000612,0.004527,4.776371
suspicious clown,7.000000,0.000252,0.002088,1.650220
suspicious police,5.000000,0.000180,0.001552,2.201051
suspicious reported,3.000000,0.000108,0.000986,2.875978
suspicious area,3.000000,0.000108,0.000986,3.376059
suspicious clowns,8.000000,0.000288,0.002347,2.242750
suspicious behavior,4.000000,0.000144,0.001273,5.594499
suspicious person,15.000000,0.000540,0.004062,4.955419
suspicious call,5.000000,0.000180,0.001552,4.307734
suspicious circus,7.000000,0.000252,0.002088,5.434992
suspicious character,7.000000,0.000252,0.002088,5.920500
suspicious characters,5.000000,0.000180,0.001552,5.717559
suspicious activity,10.000000,0.000360,0.002854,5.928868
character dressed,6.000000,0.000216,0.001823,4.699998
character clown,6.000000,0.000216,0.001823,2.461150
character circus,6.000000,0.000216,0.001823,6.245922
attire white,7.000000,0.000252,0.002088,6.141661
attire face,7.000000,0.000252,0.002088,6.093343
attire paint,7.000000,0.000252,0.002088,7.322795
paint clown,6.000000,0.000216,0.001823,2.205217
paint mask,3.000000,0.000108,0.000986,4.164613
paint kids,6.000000,0.000216,0.001823,4.466165
paint enticing,6.000000,0.000216,0.001823,7.456326
paint follow,7.000000,0.000252,0.002088,6.118822
paint completely,3.000000,0.000108,0.000986,6.321346
paint hides,3.000000,0.000108,0.000986,7.350966
enticing kids,7.000000,0.000252,0.002088,5.857078
enticing follow,6.000000,0.000216,0.001823,7.201434
enticing himher,5.000000,0.000180,0.001552,9.098554
follow woods,9.000000,0.000324,0.002603,4.331853
