Number of pairs,28825.000000
Number of unique pairs,4916
Average pair frequency,5.863507
Pair entropy,8.096612

Pair,Frequency,Proportion,Entropy Term,Mutual Information
clowns vehicle,4.000000,0.000139,0.001233,2.070760
clowns kind,7.000000,0.000243,0.002021,1.685914
clowns along,5.000000,0.000173,0.001502,1.888438
clowns sighted,7.000000,0.000243,0.002021,3.189991
clowns heard,6.000000,0.000208,0.001765,1.354082
clowns adult,4.000000,0.000139,0.001233,2.407232
clowns four,3.000000,0.000104,0.000954,1.089930
clowns later,5.000000,0.000173,0.001502,1.041140
clowns again,7.000000,0.000243,0.002021,1.377612
clowns complexes,5.000000,0.000173,0.001502,3.141201
clowns initially,3.000000,0.000104,0.000954,2.024240
clowns wooded,13.000000,0.000451,0.003475,2.391964
clowns knocking,4.000000,0.000139,0.001233,3.323523
clowns doors,5.000000,0.000173,0.001502,2.535065
clowns homes,3.000000,0.000104,0.000954,2.476225
clowns surfaced,6.000000,0.000208,0.001765,2.407232
clowns became,4.000000,0.000139,0.001233,2.144868
clowns movie,9.000000,0.000312,0.002520,1.909829
clowns terrorizing,10.000000,0.000347,0.002764,3.228212
clowns charged,3.000000,0.000104,0.000954,0.925627
clowns dress,3.000000,0.000104,0.000954,0.925627
clowns walking,15.000000,0.000520,0.003935,1.988521
clowns point,4.000000,0.000139,0.001233,0.094696
clowns wednesday,5.000000,0.000173,0.001502,1.148771
clowns happened,3.000000,0.000104,0.000954,0.530315
clowns toward,3.000000,0.000104,0.000954,2.024240
clowns park,7.000000,0.000243,0.002021,1.973596
clowns old,8.000000,0.000278,0.002273,1.490941
clowns painted,5.000000,0.000173,0.001502,2.293903
clowns between,3.000000,0.000104,0.000954,0.895774
clowns young,4.000000,0.000139,0.001233,1.046255
clowns shemwood,7.000000,0.000243,0.002021,2.630375
clowns terrified,3.000000,0.000104,0.000954,1.649546
clowns characters,4.000000,0.000139,0.001233,1.665294
clowns staring,3.000000,0.000104,0.000954,2.224910
clowns press,3.000000,0.000104,0.000954,1.286641
clowns wear,4.000000,0.000139,0.001233,1.490941
clowns either,5.000000,0.000173,0.001502,1.841918
clowns nbc,3.000000,0.000104,0.000954,2.812697
clowns friday,5.000000,0.000173,0.001502,1.244081
clowns day,3.000000,0.000104,0.000954,-0.055202
clowns activity,9.000000,0.000312,0.002520,1.994387
clowns weapons,7.000000,0.000243,0.002021,2.324994
clowns basketball,6.000000,0.000208,0.001765,3.323523
clowns court,7.000000,0.000243,0.002021,2.436219
clowns past,6.000000,0.000208,0.001765,1.588921
clowns neighborhoods,6.000000,0.000208,0.001765,2.717387
clowns spread,18.000000,0.000624,0.004608,2.525015
clowns hand,4.000000,0.000139,0.001233,0.797794
clowns dangerous,9.000000,0.000312,0.002520,2.055011
clowns actual,3.000000,0.000104,0.000954,1.937228
clowns hoax,8.000000,0.000278,0.002273,1.552816
clowns fact,6.000000,0.000208,0.001765,1.618774
clowns certainly,3.000000,0.000104,0.000954,2.119550
clowns entertainment,4.000000,0.000139,0.001233,2.512592
clowns faces,3.000000,0.000104,0.000954,1.426403
clowns persuade,4.000000,0.000139,0.001233,3.323523
clowns situation,7.000000,0.000243,0.002021,1.280449
clowns figure,6.000000,0.000208,0.001765,2.070760
clowns buildings,3.000000,0.000104,0.000954,2.476225
clowns panic,14.000000,0.000486,0.003706,2.249008
clowns completely,3.000000,0.000104,0.000954,1.783077
clowns phenomenon,6.000000,0.000208,0.001765,1.559934
clowns used,6.000000,0.000208,0.001765,1.477696
clowns begin,3.000000,0.000104,0.000954,2.024240
clowns appears,4.000000,0.000139,0.001233,1.451720
clowns further,5.000000,0.000173,0.001502,2.224910
clowns wooden,4.000000,0.000139,0.001233,3.100379
clowns broke,3.000000,0.000104,0.000954,2.024240
clowns waiting,3.000000,0.000104,0.000954,2.024240
clowns jumped,4.000000,0.000139,0.001233,1.765378
clowns appeared,7.000000,0.000243,0.002021,2.324994
clowns street,6.000000,0.000208,0.001765,1.331092
clowns problem,6.000000,0.000208,0.001765,1.979788
clowns urged,3.000000,0.000104,0.000954,2.119550
clowns including,5.000000,0.000173,0.001502,1.322043
clowns emerged,3.000000,0.000104,0.000954,2.224910
clowns gags,3.000000,0.000104,0.000954,1.714085
clowns caused,6.000000,0.000208,0.001765,2.024240
clowns looked,5.000000,0.000173,0.001502,0.962669
clowns knew,3.000000,0.000104,0.000954,0.811217
clowns gonna,3.000000,0.000104,0.000954,1.331092
clowns middle,3.000000,0.000104,0.000954,0.684465
clowns towards,3.000000,0.000104,0.000954,2.119550
clowns itself,3.000000,0.000104,0.000954,1.531763
clowns terror,4.000000,0.000139,0.001233,2.001767
clowns cars,7.000000,0.000243,0.002021,2.436219
clowns performers,3.000000,0.000104,0.000954,2.630375
clowns known,5.000000,0.000173,0.001502,2.099747
clowns happy,6.000000,0.000208,0.001765,1.819445
clowns production,4.000000,0.000139,0.001233,2.630375
clowns exist,4.000000,0.000139,0.001233,2.630375
clowns appearing,4.000000,0.000139,0.001233,2.918057
clowns seem,6.000000,0.000208,0.001765,2.170843
clowns spreading,6.000000,0.000208,0.001765,2.550333
clowns pop,3.000000,0.000104,0.000954,2.630375
clowns might,11.000000,0.000382,0.003004,1.850217
clowns occurred,4.000000,0.000139,0.001233,1.937228
clowns talk,5.000000,0.000173,0.001502,1.600756
clowns avoid,3.000000,0.000104,0.000954,1.714085
clowns disappeared,3.000000,0.000104,0.000954,2.812697
clowns attempting,11.000000,0.000382,0.003004,2.831046
clowns attempted,3.000000,0.000104,0.000954,2.630375
clowns beginning,3.000000,0.000104,0.000954,1.714085
clowns lurking,24.000000,0.000833,0.005904,2.975216
clowns pennywise,8.000000,0.000278,0.002273,2.107127
clowns crime,3.000000,0.000104,0.000954,1.020937
clowns offering,3.000000,0.000104,0.000954,2.476225
clowns carrying,7.000000,0.000243,0.002021,2.436219
clowns flier,7.000000,0.000243,0.002021,2.784526
clowns prowling,4.000000,0.000139,0.001233,2.918057
clowns gang,5.000000,0.000173,0.001502,2.448054
clowns deep,3.000000,0.000104,0.000954,2.119550
clowns supposedly,4.000000,0.000139,0.001233,2.512592
clowns taken,5.000000,0.000173,0.001502,1.322043
clowns question,4.000000,0.000139,0.001233,2.407232
clowns popped,7.000000,0.000243,0.002021,2.784526
clowns based,6.000000,0.000208,0.001765,2.630375
clowns weekend,3.000000,0.000104,0.000954,1.649546
clowns fast,4.000000,0.000139,0.001233,2.001767
clowns window,4.000000,0.000139,0.001233,2.001767
clowns boston,3.000000,0.000104,0.000954,2.476225
clowns small,3.000000,0.000104,0.000954,1.203259
clowns theory,5.000000,0.000173,0.001502,2.735736
clowns primal,4.000000,0.000139,0.001233,3.323523
clowns dread,3.000000,0.000104,0.000954,2.812697
clowns john,3.000000,0.000104,0.000954,1.286641
clowns novel,3.000000,0.000104,0.000954,1.783077
clowns gun,3.000000,0.000104,0.000954,1.649546
clowns university,5.000000,0.000173,0.001502,1.295374
clowns likely,3.000000,0.000104,0.000954,1.588921
clowns account,3.000000,0.000104,0.000954,1.477696
clowns speak,3.000000,0.000104,0.000954,2.476225
clowns van,12.000000,0.000416,0.003241,2.672935
clowns created,5.000000,0.000173,0.001502,2.099747
clowns violence,5.000000,0.000173,0.001502,1.841918
clowns robbed,3.000000,0.000104,0.000954,2.342693
clowns onto,3.000000,0.000104,0.000954,1.588921
clowns head,5.000000,0.000173,0.001502,1.001135
clowns communities,5.000000,0.000173,0.001502,2.224910
clowns explosives,3.000000,0.000104,0.000954,3.323523
clowns credible,5.000000,0.000173,0.001502,1.754907
clowns does,4.000000,0.000139,0.001233,1.876604
clowns sound,3.000000,0.000104,0.000954,1.477696
clowns often,7.000000,0.000243,0.002021,2.324994
clowns almost,3.000000,0.000104,0.000954,1.089930
clowns living,8.000000,0.000278,0.002273,2.458525
clowns campaign,3.000000,0.000104,0.000954,1.714085
clowns roaming,3.000000,0.000104,0.000954,2.476225
clowns store,3.000000,0.000104,0.000954,1.783077
clowns longer,3.000000,0.000104,0.000954,2.024240
clowns pranksters,4.000000,0.000139,0.001233,1.765378
clowns become,7.000000,0.000243,0.002021,1.973596
clowns nobody,3.000000,0.000104,0.000954,1.588921
clowns mass,3.000000,0.000104,0.000954,1.477696
clowns danger,3.000000,0.000104,0.000954,2.224910
clowns feeling,4.000000,0.000139,0.001233,2.070760
clowns killers,8.000000,0.000278,0.002273,3.005069
clowns coulrophobia,5.000000,0.000173,0.001502,2.042589
clowns ronald,3.000000,0.000104,0.000954,1.203259
clowns posse,6.000000,0.000208,0.001765,3.323523
clowns good,17.000000,0.000590,0.004385,1.702389
clowns hold,3.000000,0.000104,0.000954,2.342693
clowns exaggerated,3.000000,0.000104,0.000954,2.630375
clowns voice,4.000000,0.000139,0.001233,2.144868
clowns profile,4.000000,0.000139,0.001233,2.070760
clowns blood,3.000000,0.000104,0.000954,2.224910
clowns result,3.000000,0.000104,0.000954,2.119550
clowns killed,4.000000,0.000139,0.001233,2.311922
clowns expert,4.000000,0.000139,0.001233,3.100379
clowns encounters,8.000000,0.000278,0.002273,2.838015
clowns chicago,3.000000,0.000104,0.000954,1.714085
clowns laughing,6.000000,0.000208,0.001765,2.119550
clowns late,5.000000,0.000173,0.001502,1.565665
clowns ostensibly,3.000000,0.000104,0.000954,3.035840
clowns american,3.000000,0.000104,0.000954,1.714085
clowns terrorize,4.000000,0.000139,0.001233,3.100379
clowns watch,3.000000,0.000104,0.000954,1.588921
clowns tied,3.000000,0.000104,0.000954,2.476225
clowns sparked,3.000000,0.000104,0.000954,1.937228
clowns attacking,3.000000,0.000104,0.000954,2.812697
clowns hunting,9.000000,0.000312,0.002520,3.035840
clowns groups,4.000000,0.000139,0.001233,2.630375
clowns meet,3.000000,0.000104,0.000954,1.937228
clowns headlines,4.000000,0.000139,0.001233,2.224910
clowns shooting,3.000000,0.000104,0.000954,1.857185
clowns threaten,4.000000,0.000139,0.001233,2.763907
clowns shoot,3.000000,0.000104,0.000954,1.377612
clowns killing,4.000000,0.000139,0.001233,2.407232
clowns church,3.000000,0.000104,0.000954,2.812697
clowns storm,5.000000,0.000173,0.001502,3.141201
clowns garb,3.000000,0.000104,0.000954,3.035840
clowns currently,4.000000,0.000139,0.001233,2.311922
clowns murder,3.000000,0.000104,0.000954,2.342693
clowns intentionally,3.000000,0.000104,0.000954,3.035840
clowns show,4.000000,0.000139,0.001233,1.618774
clowns victims,4.000000,0.000139,0.001233,2.070760
clowns rise,3.000000,0.000104,0.000954,2.024240
clowns branded,6.000000,0.000208,0.001765,3.169372
clowns psycho,8.000000,0.000278,0.002273,3.100379
clowns instagram,3.000000,0.000104,0.000954,1.649546
clowns accounts,3.000000,0.000104,0.000954,2.224910
clowns plaguing,3.000000,0.000104,0.000954,3.323523
clowns beaver,3.000000,0.000104,0.000954,2.630375
clowns places,4.000000,0.000139,0.001233,2.630375
clowns peace,4.000000,0.000139,0.001233,2.311922
clowns frighten,6.000000,0.000208,0.001765,3.169372
clowns phobias,3.000000,0.000104,0.000954,2.476225
clowns em,13.000000,0.000451,0.003475,3.249415
clowns hug,7.000000,0.000243,0.002021,3.323523
clowns industry,4.000000,0.000139,0.001233,2.763907
clowns spokane,3.000000,0.000104,0.000954,2.342693
clowns lose,3.000000,0.000104,0.000954,2.812697
clowns whereas,3.000000,0.000104,0.000954,3.323523
clowns culture,3.000000,0.000104,0.000954,2.476225
clowns riot,3.000000,0.000104,0.000954,3.323523
clowns hysteriamost,7.000000,0.000243,0.002021,3.323523
clowns spooking,3.000000,0.000104,0.000954,3.035840
clowns flynn,3.000000,0.000104,0.000954,2.476225
clowns bridge,3.000000,0.000104,0.000954,3.323523
clowns freaks,4.000000,0.000139,0.001233,3.323523
clowns prince,3.000000,0.000104,0.000954,2.812697
clowns georges,3.000000,0.000104,0.000954,2.812697
clowns projected,4.000000,0.000139,0.001233,3.323523
cincinnati ohio,4.000000,0.000139,0.001233,7.173134
cincinnati closed,3.000000,0.000104,0.000954,7.467373
reading school,5.000000,0.000173,0.001502,3.420767
reading closed,3.000000,0.000104,0.000954,5.724404
reading schools,3.000000,0.000104,0.000954,3.664896
reading police,11.000000,0.000382,0.003004,3.407095
reading high,4.000000,0.000139,0.001233,4.612719
reading far,3.000000,0.000104,0.000954,4.884653
reading friday,3.000000,0.000104,0.000954,4.979963
reading crime,3.000000,0.000104,0.000954,5.267645
reading alert,3.000000,0.000104,0.000954,5.896254
reading pa,3.000000,0.000104,0.000954,6.877083
officials reports,3.000000,0.000104,0.000954,2.658802
officials clowns,6.000000,0.000208,0.001765,1.203259
officials carolina,3.000000,0.000104,0.000954,3.435064
officials people,3.000000,0.000104,0.000954,2.172822
officials south,3.000000,0.000104,0.000954,3.578165
attack schools,3.000000,0.000104,0.000954,4.262733
suspect students,3.000000,0.000104,0.000954,4.205236
suspect area,4.000000,0.000139,0.001233,4.438002
suspect reportedly,3.000000,0.000104,0.000954,5.311946
suspect harm,4.000000,0.000139,0.001233,6.268677
suspect waved,6.000000,0.000208,0.001765,6.885452
suspect approach,3.000000,0.000104,0.000954,6.722933
threat school,8.000000,0.000278,0.002273,3.079840
threat clowns,15.000000,0.000520,0.003935,1.531763
threat students,8.000000,0.000278,0.002273,4.018460
threat seriously,5.000000,0.000173,0.001502,4.325687
threat social,6.000000,0.000208,0.001765,3.540424
threat media,6.000000,0.000208,0.001765,3.433066
threat crime,3.000000,0.000104,0.000954,4.456715
students school,20.000000,0.000694,0.005046,3.675659
students reports,4.000000,0.000139,0.001233,2.038225
students clowns,15.000000,0.000520,0.003935,1.211291
students walk,3.000000,0.000104,0.000954,4.205236
students police,5.000000,0.000173,0.001502,1.487236
students kill,3.000000,0.000104,0.000954,4.103453
students reported,3.000000,0.000104,0.000954,2.162162
students high,6.000000,0.000208,0.001765,3.886782
students people,3.000000,0.000104,0.000954,1.264564
students calls,4.000000,0.000139,0.001233,3.836139
students state,5.000000,0.000173,0.001502,3.582358
students running,3.000000,0.000104,0.000954,3.625418
students responding,4.000000,0.000139,0.001233,5.186065
students streets,6.000000,0.000208,0.001765,4.734080
students teachers,4.000000,0.000139,0.001233,4.734080
students university,5.000000,0.000173,0.001502,4.410680
students flooded,3.000000,0.000104,0.000954,6.151146
students hunt,3.000000,0.000104,0.000954,4.647069
students gathered,3.000000,0.000104,0.000954,5.745681
grabbed hat,3.000000,0.000104,0.000954,6.248475
threats school,8.000000,0.000278,0.002273,2.414864
threats schools,17.000000,0.000590,0.004385,3.923591
threats clowns,23.000000,0.000798,0.005692,1.294231
threats students,7.000000,0.000243,0.002021,3.219953
threats safety,8.000000,0.000278,0.002273,4.079421
threats seriously,6.000000,0.000208,0.001765,3.843032
threats police,4.000000,0.000139,0.001233,0.919588
threats reported,6.000000,0.000208,0.001765,2.510805
threats area,3.000000,0.000104,0.000954,2.317739
threats high,3.000000,0.000104,0.000954,2.849131
threats creepy,6.000000,0.000208,0.001765,2.155984
threats country,3.000000,0.000104,0.000954,2.786217
threats social,17.000000,0.000590,0.004385,3.916902
threats media,13.000000,0.000451,0.003475,3.541279
threats recent,5.000000,0.000173,0.001502,3.386274
threats public,3.000000,0.000104,0.000954,2.671148
threats community,5.000000,0.000173,0.001502,3.771936
threats local,4.000000,0.000139,0.001233,3.176553
threats sightings,4.000000,0.000139,0.001233,1.715427
threats months,5.000000,0.000173,0.001502,2.058315
threats online,3.000000,0.000104,0.000954,3.455267
threats facebook,4.000000,0.000139,0.001233,3.026271
threats found,6.000000,0.000208,0.001765,3.280913
threats involving,5.000000,0.000173,0.001502,4.659239
threats toward,3.000000,0.000104,0.000954,4.795041
threats hoax,3.000000,0.000104,0.000954,3.342789
threats prudently,4.000000,0.000139,0.001233,6.094324
threats violence,4.000000,0.000139,0.001233,4.389576
threats credible,8.000000,0.000278,0.002273,4.995712
threats flomo,3.000000,0.000104,0.000954,4.708030
safety students,3.000000,0.000104,0.000954,3.443096
safety public,4.000000,0.000139,0.001233,4.029271
safety community,6.000000,0.000208,0.001765,5.024699
safety please,6.000000,0.000208,0.001765,5.555327
safety keep,7.000000,0.000243,0.002021,5.527157
safety house,7.000000,0.000243,0.002021,4.401145
safety neighborhood,3.000000,0.000104,0.000954,5.127883
safety priority,10.000000,0.000347,0.002764,6.982444
safety prudently,4.000000,0.000139,0.001233,7.164765
seriously police,3.000000,0.000104,0.000954,1.753640
seriously county,3.000000,0.000104,0.000954,3.264815
seriously carefully,3.000000,0.000104,0.000954,6.928377
seriously thoroughly,3.000000,0.000104,0.000954,6.705233
seriously review,3.000000,0.000104,0.000954,6.522911
concerned clowns,3.000000,0.000104,0.000954,1.244081
concerned safety,3.000000,0.000104,0.000954,5.085324
concerned police,3.000000,0.000104,0.000954,2.618638
concerned parents,3.000000,0.000104,0.000954,4.725321
concerned neighborhood,3.000000,0.000104,0.000954,6.044174
concerned parent,3.000000,0.000104,0.000954,7.570230
number school,3.000000,0.000104,0.000954,3.266616
number clowns,9.000000,0.000312,0.002520,2.188543
number people,4.000000,0.000139,0.001233,3.040323
walk school,6.000000,0.000208,0.001765,3.959763
walk clowns,11.000000,0.000382,0.003004,2.389213
walk show,8.000000,0.000278,0.002273,6.915305
walk psycho,7.000000,0.000243,0.002021,7.570230
hours clowns,3.000000,0.000104,0.000954,0.758573
hours children,6.000000,0.000208,0.001765,3.700332
hours later,3.000000,0.000104,0.000954,4.802340
hours times,5.000000,0.000173,0.001502,5.567400
hours supervised,6.000000,0.000208,0.001765,7.595548
close school,3.000000,0.000104,0.000954,3.959763
close eye,3.000000,0.000104,0.000954,6.540611
working closely,4.000000,0.000139,0.001233,7.441398
working police,4.000000,0.000139,0.001233,2.826277
police ohio,3.000000,0.000104,0.000954,2.270331
police school,5.000000,0.000173,0.001502,0.548615
police district,3.000000,0.000104,0.000954,2.083119
police schools,6.000000,0.000208,0.001765,1.485892
police reports,36.000000,0.001249,0.008350,2.494701
police man,10.000000,0.000347,0.002764,1.931760
police dressed,9.000000,0.000312,0.002520,1.685818
police clowns,90.000000,0.003122,0.018013,1.262302
police officials,5.000000,0.000173,0.001502,2.395494
police threat,7.000000,0.000243,0.002021,2.144180
police threats,10.000000,0.000347,0.002764,1.835878
police seriously,3.000000,0.000104,0.000954,1.753640
police concerned,3.000000,0.000104,0.000954,2.618638
police working,3.000000,0.000104,0.000954,2.538595
police matter,3.000000,0.000104,0.000954,1.789358
police reported,5.000000,0.000173,0.001502,0.932239
police area,14.000000,0.000486,0.003706,2.461939
police wearing,4.000000,0.000139,0.001233,1.322200
police incident,6.000000,0.000208,0.001765,2.001202
